order_id,receita_bruta,receita_liquida,custo_frete
ORD-073483,714.66,714.66,40.97
ORD-045553,217.31,217.31,19.32
ORD-039207,195.84,119.62,21.7
ORD-056663,230.02,230.02,26.15
ORD-033109,498.41,498.41,26.64
ORD-050971,579.75,579.75,39.26
ORD-023511,697.38,511.64,10.25
ORD-069792,344.7,262.01,57.44
ORD-056728,1312.98,827.7,6.14
ORD-009266,711.69,711.69,21.81
ORD-011588,634.2,634.2,39.21
ORD-074025,316.12,245.64,29.36
ORD-026949,972.12,852.17,14.82
ORD-040734,1074.96,1074.96,16.51
ORD-037957,554.07,554.07,31.71
ORD-015708,377.0,377.0,12.87
ORD-043185,1375.32,1375.32,32.69
ORD-013342,308.91,249.24,55.63
ORD-016799,157.56,123.99,43.91
ORD-052105,319.62,319.62,37.52
ORD-047549,1155.12,1155.12,32.16
ORD-034771,1343.68,1343.68,14.12
ORD-049411,1243.95,1243.95,45.42
ORD-016192,621.42,621.42,52.89
ORD-065616,302.28,302.28,52.34
ORD-017746,1434.18,1315.54,35.64
ORD-022965,202.6,139.11,19.94
ORD-060100,1536.9,1536.9,27.61
ORD-072810,1085.76,658.14,28.14
ORD-057247,1033.92,847.41,55.1
ORD-013399,603.6,603.6,30.54
ORD-020562,395.22,395.22,40.79
ORD-063840,1074.6,916.06,58.47
ORD-001195,979.1,979.1,28.68
ORD-016225,614.07,396.72,14.78
ORD-077697,345.64,345.64,49.82
ORD-060724,3250.56,3250.56,35.43
ORD-010565,218.72,218.72,17.35
ORD-020390,278.95,278.95,34.05
ORD-048109,164.87,146.03,38.93
ORD-013515,972.85,741.47,31.92
ORD-040510,348.78,348.78,17.7
ORD-076176,1680.96,1680.96,14.15
ORD-039427,342.5,342.5,24.29
ORD-000958,440.2,440.2,8.85
ORD-004677,665.56,613.27,14.03
ORD-007546,1178.04,841.99,52.08
ORD-022402,905.95,905.95,41.9
ORD-054235,370.4,370.4,13.43
ORD-055341,1225.2,1225.2,12.61
ORD-000030,134.97,134.97,51.54
ORD-054284,245.28,245.28,55.43
ORD-065102,1086.25,1086.25,59.96
ORD-071541,311.9,311.9,15.22
ORD-026846,47.91,32.97,10.92
ORD-048721,962.43,860.38,48.34
ORD-045704,2018.2,1724.02,5.86
ORD-027637,1029.75,1029.75,32.11
ORD-066956,1063.95,763.03,9.76
ORD-029729,255.42,184.73,7.79
ORD-030439,804.6,804.6,33.04
ORD-052644,792.28,536.53,36.79
ORD-074079,1739.45,1739.45,32.02
ORD-055959,2918.75,2918.75,9.1
ORD-009667,664.05,664.05,47.79
ORD-025508,679.68,679.68,54.56
ORD-008416,371.04,245.23,43.85
ORD-001466,371.87,371.87,5.65
ORD-016579,385.82,385.82,15.2
ORD-031256,791.56,689.83,56.24
ORD-040880,374.7,374.7,6.91
ORD-074672,172.71,138.32,12.81
ORD-044850,675.72,675.72,48.88
ORD-052010,521.04,446.49,59.48
ORD-006411,160.18,137.62,58.71
ORD-058204,99.9,99.9,30.03
ORD-051105,684.48,631.1,22.98
ORD-024641,607.5,507.23,10.18
ORD-069240,291.2,291.2,40.46
ORD-061523,1053.24,938.2,45.45
ORD-021927,211.16,211.16,8.26
ORD-046646,1312.68,857.86,30.56
ORD-062876,424.59,424.59,38.41
ORD-070112,843.48,843.48,16.92
ORD-074305,83.16,83.16,25.16
ORD-016619,887.82,887.82,33.99
ORD-029724,901.6,682.18,45.41
ORD-019065,101.03,101.03,44.08
ORD-071009,2788.8,2373.56,21.78
ORD-026983,601.82,601.82,39.57
ORD-033568,986.0,986.0,29.7
ORD-004952,1235.8,1235.8,26.23
ORD-035120,1076.36,1076.36,42.74
ORD-004108,717.9,479.08,25.42
ORD-016171,1731.18,1731.18,15.99
ORD-062456,955.29,955.29,32.85
ORD-041187,338.28,338.28,10.74
ORD-065648,255.59,255.59,19.62
ORD-063294,1453.9,1453.9,22.09
ORD-044240,1443.1,878.93,9.5
ORD-018406,691.2,691.2,14.69
ORD-050908,229.2,229.2,49.89
ORD-024972,1125.0,1125.0,34.41
ORD-029966,272.88,215.02,52.75
ORD-067748,1171.75,892.29,6.64
ORD-046894,387.54,341.81,35.17
ORD-064973,691.75,426.26,24.16
ORD-039681,829.26,829.26,53.0
ORD-077875,276.2,276.2,41.86
ORD-063093,2504.7,2504.7,22.35
ORD-055151,458.76,458.76,20.8
ORD-006210,183.1,137.78,13.94
ORD-013326,1408.38,1408.38,45.84
ORD-039510,719.65,719.65,41.63
ORD-058962,168.62,119.12,22.25
ORD-046224,1244.16,1244.16,23.34
ORD-031157,1285.76,1285.76,35.55
ORD-052638,1328.32,1328.32,40.63
ORD-009574,1143.9,1143.9,45.64
ORD-026694,2461.05,1779.34,30.37
ORD-042438,1713.88,1561.51,13.83
ORD-063773,1595.22,1595.22,18.74
ORD-076672,209.26,209.26,50.17
ORD-030236,311.52,311.52,14.92
ORD-037527,388.65,388.65,53.25
ORD-049329,367.59,331.16,25.53
ORD-029760,531.12,531.12,14.46
ORD-014400,331.53,331.53,9.23
ORD-002065,542.96,327.12,39.32
ORD-010154,586.32,586.32,39.5
ORD-037364,233.07,233.07,59.29
ORD-062224,1726.86,1726.86,33.7
ORD-063538,693.62,693.62,35.76
ORD-045611,802.36,802.36,32.86
ORD-052733,708.56,708.56,32.82
ORD-035092,482.14,482.14,57.95
ORD-020791,413.6,413.6,41.1
ORD-064655,106.52,106.52,9.03
ORD-045082,503.94,503.94,20.94
ORD-059753,83.2,75.39,21.63
ORD-020191,2340.48,2340.48,32.17
ORD-040494,251.43,251.43,43.6
ORD-020440,1032.8,1032.8,57.41
ORD-021488,3274.38,3274.38,28.73
ORD-011497,340.12,254.93,54.37
ORD-037051,281.98,281.98,35.63
ORD-006121,2865.66,2865.66,55.14
ORD-030415,553.24,442.45,38.5
ORD-070026,180.29,116.21,31.19
ORD-041267,1746.0,1746.0,18.76
ORD-020102,707.08,642.89,39.96
ORD-061886,1012.64,742.45,30.54
ORD-008744,1185.12,1185.12,31.87
ORD-007282,852.9,852.9,33.96
ORD-041078,1814.88,1714.82,51.24
ORD-005325,46.98,46.98,53.33
ORD-079907,837.3,837.3,31.28
ORD-054734,1092.6,1092.6,45.74
ORD-028956,1050.24,1050.24,44.91
ORD-050699,229.9,229.9,19.02
ORD-018213,1039.02,626.23,6.17
ORD-016548,616.6,616.6,35.82
ORD-069800,224.83,224.83,16.44
ORD-017837,881.6,533.82,46.29
ORD-024199,102.42,67.19,20.29
ORD-066262,168.44,168.44,47.83
ORD-007881,1786.74,1786.74,35.49
ORD-071873,158.14,129.99,17.68
ORD-077547,177.75,177.75,16.36
ORD-076821,1010.75,1010.75,33.44
ORD-019412,87.37,87.37,12.48
ORD-031342,889.89,753.22,45.9
ORD-026699,506.34,394.53,12.32
ORD-044425,1130.76,1130.76,50.75
ORD-010314,886.9,886.9,50.93
ORD-004746,566.22,566.22,13.56
ORD-077060,1220.22,783.64,6.4
ORD-078128,250.08,250.08,30.65
ORD-057894,488.94,488.94,21.62
ORD-021914,383.4,383.4,18.07
ORD-057116,1281.84,1216.27,22.87
ORD-022715,563.95,563.95,27.12
ORD-004722,1387.35,1387.35,39.52
ORD-012754,734.64,734.64,25.86
ORD-043756,136.89,136.89,48.34
ORD-021339,529.35,529.35,32.81
ORD-052641,1130.64,1130.64,48.8
ORD-012919,169.74,169.74,12.77
ORD-065415,2746.2,1701.27,28.54
ORD-042709,203.39,203.39,29.73
ORD-061732,1104.1,1104.1,22.54
ORD-078547,197.93,197.93,41.01
ORD-047205,220.56,176.18,55.46
ORD-000459,545.58,476.83,37.61
ORD-038743,438.7,438.7,44.0
ORD-039483,180.69,133.34,58.64
ORD-018809,1854.24,1337.41,17.2
ORD-057434,487.8,487.8,44.33
ORD-018079,961.4,961.4,47.47
ORD-007520,716.55,649.81,54.92
ORD-018405,478.18,310.87,57.88
ORD-034877,319.22,319.22,22.25
ORD-013763,218.29,218.29,29.57
ORD-072534,341.43,341.43,5.68
ORD-070076,256.88,198.45,25.13
ORD-012938,1400.7,1041.18,57.46
ORD-005123,233.5,146.98,21.53
ORD-038947,801.78,801.78,57.71
ORD-071357,1194.14,769.4,28.96
ORD-043945,147.88,147.88,43.53
ORD-079952,620.1,620.1,12.9
ORD-040487,537.06,537.06,35.7
ORD-015119,259.6,259.6,13.28
ORD-032276,855.75,694.15,29.87
ORD-058303,249.66,233.35,10.23
ORD-010079,191.77,191.77,20.87
ORD-061715,764.88,764.88,18.01
ORD-070270,1151.6,1151.6,16.02
ORD-070105,285.05,285.05,9.17
ORD-053993,914.1,632.57,27.62
ORD-005636,226.53,226.53,45.0
ORD-073251,345.14,269.13,5.15
ORD-047904,422.32,422.32,48.81
ORD-036586,1569.84,1569.84,45.28
ORD-009877,324.42,259.65,29.08
ORD-018863,1098.08,1098.08,51.91
ORD-070136,120.81,108.17,47.04
ORD-072538,1236.24,1236.24,21.19
ORD-003234,931.15,562.97,37.22
ORD-027655,1055.35,740.9,8.53
ORD-005226,280.22,280.22,15.97
ORD-018597,163.2,163.2,56.2
ORD-054712,639.05,581.85,42.03
ORD-042071,354.68,354.68,16.92
ORD-001941,1292.28,1292.28,40.91
ORD-032869,869.72,593.55,17.69
ORD-019361,1301.94,1301.94,41.04
ORD-052857,1086.72,1086.72,19.71
ORD-043940,997.89,997.89,10.73
ORD-057433,1685.88,1685.88,19.22
ORD-065112,322.62,322.62,41.65
ORD-021102,789.51,653.38,20.84
ORD-001101,1568.94,1568.94,32.48
ORD-077914,361.74,361.74,32.41
ORD-012802,781.32,781.32,58.15
ORD-029358,391.26,249.67,23.22
ORD-065956,983.3,708.24,58.51
ORD-018297,310.36,310.36,20.89
ORD-056538,347.82,347.82,49.79
ORD-054130,1622.85,1622.85,46.75
ORD-076277,76.87,76.87,29.98
ORD-070431,831.0,831.0,27.7
ORD-045464,378.18,378.18,52.53
ORD-064974,690.12,690.12,10.31
ORD-055164,739.02,739.02,15.92
ORD-057228,309.5,309.5,40.98
ORD-018381,1094.58,1094.58,11.98
ORD-069909,156.86,156.86,17.12
ORD-001712,1080.72,966.12,18.05
ORD-027231,1201.48,1201.48,34.76
ORD-039584,912.9,786.38,40.91
ORD-030430,1639.98,1639.98,11.49
ORD-022630,514.14,514.14,39.18
ORD-001521,1335.0,1335.0,9.06
ORD-008675,128.36,128.36,26.91
ORD-004361,459.68,340.83,12.26
ORD-012568,123.18,123.18,19.58
ORD-032571,1261.56,1261.56,13.19
ORD-048124,492.02,492.02,58.11
ORD-077639,780.3,780.3,31.74
ORD-015748,135.32,135.32,27.63
ORD-044336,185.66,185.66,32.95
ORD-006405,542.16,507.66,53.36
ORD-018996,1278.88,1278.88,16.99
ORD-014533,625.14,412.22,37.78
ORD-073332,1751.82,1751.82,28.4
ORD-019794,796.75,796.75,26.84
ORD-058574,580.62,580.62,50.56
ORD-060208,168.0,168.0,21.66
ORD-042152,403.6,403.6,56.54
ORD-043324,175.11,175.11,35.32
ORD-068092,453.42,453.42,14.07
ORD-073899,1316.46,1205.46,51.86
ORD-029181,475.14,475.14,55.44
ORD-030064,96.42,96.42,35.18
ORD-045546,840.24,840.24,58.28
ORD-065247,814.38,814.38,16.48
ORD-073586,592.9,503.28,16.0
ORD-023904,87.34,87.34,11.75
ORD-067096,1171.72,1171.72,40.7
ORD-001320,1122.4,736.5,19.76
ORD-054653,635.22,635.22,57.82
ORD-063096,1286.68,1286.68,30.66
ORD-070919,208.36,152.3,44.17
ORD-028170,645.4,645.4,59.72
ORD-077465,307.66,307.66,51.94
ORD-055600,696.2,696.2,19.93
ORD-015554,455.84,455.84,55.58
ORD-067770,804.24,804.24,57.25
ORD-003727,1338.12,1338.12,15.61
ORD-066155,988.44,988.44,30.16
ORD-070771,127.9,103.56,10.43
ORD-028545,552.74,552.74,26.3
ORD-020647,143.5,143.5,36.27
ORD-024621,100.37,85.31,30.72
ORD-006674,973.5,973.5,36.19
ORD-064822,218.36,218.36,51.85
ORD-068362,1147.86,1147.86,14.04
ORD-028369,509.04,459.18,22.63
ORD-016761,641.07,641.07,29.92
ORD-018355,150.27,150.27,53.82
ORD-022959,341.61,341.61,37.48
ORD-074891,2893.8,2893.8,35.21
ORD-055507,581.34,581.34,26.79
ORD-034705,669.44,669.44,17.94
ORD-037896,586.74,586.74,5.6
ORD-076775,852.92,852.92,15.13
ORD-060588,1900.86,1258.11,22.69
ORD-040226,479.64,479.64,54.34
ORD-020045,605.88,457.03,16.48
ORD-033725,365.49,289.98,19.63
ORD-020542,147.16,104.69,25.05
ORD-055535,1596.35,1596.35,55.02
ORD-038403,352.68,352.68,23.52
ORD-046169,143.78,143.78,35.81
ORD-004612,279.2,279.2,17.76
ORD-023068,683.56,683.56,52.04
ORD-045429,357.68,357.68,23.82
ORD-062675,1702.52,1702.52,25.05
ORD-017866,358.68,298.44,21.22
ORD-019925,1160.7,832.69,8.51
ORD-058887,748.83,748.83,8.82
ORD-017303,95.76,81.9,28.13
ORD-003123,314.7,314.7,28.0
ORD-002012,1728.15,1533.22,38.3
ORD-000705,220.18,220.18,39.45
ORD-039164,118.08,96.47,49.4
ORD-033357,427.42,427.42,40.68
ORD-018075,1237.47,1237.47,11.58
ORD-066786,379.4,379.4,41.0
ORD-066552,1481.24,1088.52,25.99
ORD-017813,408.96,299.51,7.14
ORD-053631,1077.55,955.4,40.72
ORD-021183,758.04,594.71,43.5
ORD-023434,136.86,83.05,11.26
ORD-061598,280.66,255.39,57.06
ORD-054802,1733.65,1733.65,31.46
ORD-032811,250.96,196.94,17.83
ORD-050409,1318.56,951.39,20.87
ORD-048180,560.22,560.22,37.5
ORD-061272,1286.04,1286.04,10.56
ORD-020265,371.75,301.9,41.82
ORD-060218,777.52,777.52,34.98
ORD-024977,2217.36,2217.36,48.62
ORD-029579,1929.68,1771.08,47.23
ORD-015819,995.85,995.85,23.4
ORD-052150,355.5,355.5,49.74
ORD-023594,170.26,170.26,29.96
ORD-076377,499.42,499.42,31.96
ORD-054535,282.22,282.22,7.83
ORD-071921,1701.7,1122.12,27.05
ORD-035077,174.1,174.1,24.58
ORD-051621,273.31,273.31,24.14
ORD-007118,1089.12,1089.12,52.82
ORD-051628,403.2,403.2,34.14
ORD-078250,806.84,806.84,8.65
ORD-024571,198.31,198.31,40.88
ORD-076262,1600.1,1600.1,48.8
ORD-003322,1127.94,1127.94,25.7
ORD-072749,478.26,478.26,43.09
ORD-064276,1113.96,1113.96,24.05
ORD-063932,813.4,813.4,44.16
ORD-079151,228.7,228.7,10.96
ORD-003039,700.08,700.08,57.13
ORD-054960,670.95,670.95,12.61
ORD-051199,332.5,332.5,36.97
ORD-041935,515.72,337.07,59.38
ORD-030863,220.24,220.24,16.99
ORD-005768,678.5,678.5,6.66
ORD-058885,1464.9,1348.56,29.18
ORD-073686,292.37,292.37,18.85
ORD-076459,1487.88,1404.53,48.55
ORD-075787,256.66,256.66,30.63
ORD-065933,1086.5,1086.5,32.84
ORD-006525,521.15,521.15,32.45
ORD-054537,975.56,822.6,53.47
ORD-041395,319.67,319.67,59.6
ORD-059735,955.14,746.74,30.52
ORD-002047,914.2,782.97,49.87
ORD-057301,278.3,194.4,8.81
ORD-058222,866.76,866.76,24.27
ORD-007325,381.04,381.04,10.21
ORD-050974,527.88,527.88,20.69
ORD-068528,187.78,187.78,48.33
ORD-018922,3509.7,3196.98,44.64
ORD-060927,593.91,426.75,31.45
ORD-027726,875.13,875.13,46.61
ORD-078284,1280.15,1280.15,48.74
ORD-001607,343.36,269.78,35.17
ORD-063828,643.98,643.98,28.27
ORD-016466,1599.12,1251.25,14.62
ORD-068474,334.02,334.02,13.7
ORD-075339,1002.65,765.24,24.91
ORD-066692,1222.4,1222.4,19.2
ORD-073030,924.4,786.45,8.21
ORD-075275,1207.25,766.24,23.57
ORD-064317,245.77,208.43,54.83
ORD-072623,1152.93,969.03,34.37
ORD-058406,756.32,756.32,44.66
ORD-026271,702.28,702.28,6.42
ORD-001998,168.32,134.8,32.84
ORD-001605,322.26,322.26,29.47
ORD-038074,939.96,939.96,25.76
ORD-036737,314.1,314.1,15.87
ORD-053666,544.8,480.5,21.91
ORD-045103,143.82,143.82,20.41
ORD-057902,487.28,487.28,16.77
ORD-059835,841.85,841.85,33.88
ORD-003266,433.26,433.26,9.92
ORD-044348,1821.54,1821.54,10.6
ORD-009678,342.25,342.25,50.96
ORD-041030,280.22,280.22,55.71
ORD-019058,501.16,318.72,46.27
ORD-023065,365.24,315.11,53.13
ORD-062764,1151.85,1151.85,55.22
ORD-015821,760.0,760.0,40.75
ORD-075291,158.58,113.55,25.83
ORD-039972,472.02,472.02,22.58
ORD-074638,1641.9,1641.9,9.74
ORD-043096,296.4,296.4,46.97
ORD-027331,227.05,181.91,20.44
ORD-035275,628.68,628.68,37.87
ORD-014196,359.1,359.1,59.66
ORD-058195,377.01,377.01,11.68
ORD-062432,71.11,59.98,29.41
ORD-049552,465.2,465.2,17.39
ORD-014287,860.76,745.15,54.75
ORD-033354,179.44,166.52,37.65
ORD-068579,788.31,619.98,27.3
ORD-015107,152.43,152.43,18.58
ORD-030224,159.64,100.89,6.46
ORD-052011,1345.77,1345.77,53.28
ORD-020257,1131.15,886.34,11.74
ORD-028977,587.8,396.17,46.26
ORD-037202,574.45,441.59,14.27
ORD-043213,734.46,625.87,9.28
ORD-013660,654.72,654.72,18.42
ORD-028262,488.92,488.92,42.85
ORD-059700,1720.62,1720.62,8.47
ORD-077481,459.65,425.57,6.1
ORD-053238,1111.32,775.84,46.78
ORD-036210,773.22,773.22,28.21
ORD-071338,572.32,572.32,40.84
ORD-002884,409.28,267.12,54.79
ORD-001799,282.74,173.54,28.54
ORD-029413,1373.34,1191.73,31.63
ORD-035429,386.9,386.9,41.86
ORD-061966,2702.35,2702.35,25.29
ORD-012020,2846.46,1778.0,9.24
ORD-027211,765.54,765.54,8.89
ORD-001266,228.72,139.66,54.76
ORD-066689,2278.25,2278.25,40.65
ORD-062356,352.95,252.85,31.2
ORD-079286,511.22,511.22,53.62
ORD-074985,1369.8,1369.8,26.59
ORD-002555,597.45,597.45,11.12
ORD-023422,1471.45,1310.27,6.32
ORD-074878,458.9,458.9,6.07
ORD-007715,1691.96,1691.96,27.98
ORD-063056,2050.98,1533.25,7.22
ORD-079884,1179.0,969.88,14.55
ORD-077175,375.26,375.26,37.72
ORD-032079,2092.6,2092.6,21.53
ORD-030682,765.75,765.75,38.72
ORD-067561,1381.92,1004.64,15.42
ORD-023624,363.06,363.06,50.57
ORD-056168,1775.22,1350.37,38.61
ORD-006200,346.76,346.76,37.57
ORD-058112,178.1,135.92,23.54
ORD-071379,676.56,676.56,54.47
ORD-006850,748.35,748.35,33.23
ORD-065625,566.7,566.7,41.1
ORD-032569,1689.1,1689.1,20.65
ORD-031260,1293.3,1022.85,37.06
ORD-044738,1824.9,1824.9,53.95
ORD-036528,522.54,522.54,8.98
ORD-059481,322.55,322.55,25.01
ORD-053835,287.8,287.8,24.3
ORD-043233,445.15,307.29,47.45
ORD-067203,946.86,946.86,18.27
ORD-016381,398.52,359.62,43.11
ORD-064912,1650.0,1054.25,25.58
ORD-054316,276.66,250.95,35.34
ORD-062650,964.98,964.98,42.2
ORD-029110,354.52,354.52,18.35
ORD-012185,594.56,479.62,22.86
ORD-059628,328.56,328.56,46.69
ORD-015879,813.45,591.89,26.6
ORD-029623,1221.65,1221.65,35.85
ORD-015830,394.02,394.02,43.81
ORD-035288,229.82,215.96,38.76
ORD-031699,478.65,478.65,38.54
ORD-000437,138.49,108.66,42.78
ORD-014485,2036.36,2036.36,13.1
ORD-021074,845.48,845.48,8.67
ORD-033042,685.72,412.16,39.37
ORD-066648,101.18,101.18,32.81
ORD-048467,547.72,547.72,56.16
ORD-022526,423.86,423.86,27.97
ORD-049040,457.38,306.79,6.5
ORD-038356,1311.6,1311.6,41.11
ORD-063375,1026.42,1026.42,25.84
ORD-034388,803.7,803.7,43.4
ORD-064727,326.6,218.68,21.74
ORD-066038,677.94,677.94,54.05
ORD-023728,220.92,160.54,17.74
ORD-023255,383.92,383.92,11.73
ORD-026126,324.2,201.04,34.18
ORD-043132,345.26,345.26,12.64
ORD-025495,380.7,334.73,56.43
ORD-026380,925.16,925.16,5.18
ORD-027054,195.62,153.0,43.73
ORD-011653,476.2,476.2,21.6
ORD-068914,1426.92,1426.92,15.39
ORD-027597,217.96,217.96,17.33
ORD-070198,572.3,436.57,56.77
ORD-008289,473.42,473.42,27.56
ORD-062057,871.12,871.12,33.14
ORD-019578,228.31,146.95,15.9
ORD-039987,1532.76,1532.76,15.41
ORD-021008,288.6,288.6,25.52
ORD-035276,1518.18,953.57,14.55
ORD-048295,377.72,377.72,23.87
ORD-019476,227.14,227.14,54.5
ORD-029717,955.08,955.08,5.72
ORD-071032,446.12,446.12,31.95
ORD-067575,1772.67,1066.82,56.83
ORD-030650,483.0,436.01,37.52
ORD-046862,714.06,714.06,57.49
ORD-043870,748.45,748.45,47.92
ORD-021604,175.48,105.98,39.7
ORD-064925,1052.7,1052.7,21.77
ORD-010587,763.75,763.75,13.3
ORD-074589,711.4,711.4,14.29
ORD-040948,1385.04,1385.04,5.5
ORD-078899,587.94,587.94,8.49
ORD-040721,575.4,575.4,9.21
ORD-014895,871.05,871.05,37.3
ORD-026239,545.01,442.71,13.84
ORD-021924,899.35,612.77,37.06
ORD-000984,78.5,78.5,10.67
ORD-038351,684.64,684.64,48.56
ORD-012993,644.22,471.81,33.95
ORD-047343,1397.04,971.67,28.73
ORD-048789,1999.92,1594.03,47.51
ORD-012221,1063.02,1063.02,29.39
ORD-031319,386.8,304.43,44.26
ORD-003286,453.05,453.05,39.94
ORD-038518,986.37,986.37,50.34
ORD-002740,593.91,593.91,37.31
ORD-058815,634.53,634.53,16.33
ORD-022050,1256.4,1256.4,54.63
ORD-046837,2140.12,2140.12,15.98
ORD-076674,1726.32,1428.84,33.22
ORD-014365,520.56,433.49,55.06
ORD-061223,1092.4,1092.4,39.22
ORD-031633,529.3,529.3,43.41
ORD-015306,162.3,124.07,52.12
ORD-034179,731.34,731.34,22.23
ORD-022701,134.56,107.03,5.1
ORD-004411,580.1,580.1,21.2
ORD-017959,1559.8,1559.8,53.47
ORD-019709,205.42,205.42,42.07
ORD-003856,445.68,445.68,42.69
ORD-056480,159.17,159.17,8.74
ORD-078798,240.4,206.69,59.32
ORD-041082,1107.55,1107.55,12.86
ORD-058026,968.12,685.41,28.6
ORD-010916,585.09,384.34,41.48
ORD-059523,1379.8,1379.8,17.77
ORD-065160,1342.25,1342.25,18.1
ORD-064538,1555.35,1555.35,44.09
ORD-050385,924.95,924.95,55.07
ORD-001940,360.65,360.65,26.03
ORD-044492,789.7,789.7,31.74
ORD-055347,1650.5,1055.05,47.22
ORD-059492,100.92,100.92,33.95
ORD-043553,668.46,668.46,31.86
ORD-029686,530.05,530.05,14.26
ORD-024010,480.76,480.76,26.35
ORD-030521,655.88,655.88,36.01
ORD-056638,301.7,248.92,57.43
ORD-056255,1653.5,1653.5,16.8
ORD-007292,3410.04,3410.04,22.92
ORD-023185,495.36,495.36,36.52
ORD-011933,666.35,496.52,17.01
ORD-031100,1947.66,1947.66,15.1
ORD-032805,162.02,162.02,30.39
ORD-041391,281.87,281.87,56.24
ORD-024037,2155.65,1839.19,53.34
ORD-013417,267.15,267.15,51.19
ORD-056134,734.19,734.19,51.2
ORD-075552,484.02,451.01,21.92
ORD-026896,2763.6,2763.6,9.48
ORD-061972,693.16,598.51,42.89
ORD-072223,1538.34,1025.26,55.71
ORD-014047,1080.76,1080.76,29.43
ORD-006575,440.05,440.05,46.56
ORD-020119,1155.04,1155.04,29.27
ORD-079725,372.5,349.9,7.57
ORD-030794,1169.36,1169.36,42.71
ORD-007376,1690.25,1690.25,38.5
ORD-053921,57.13,48.23,35.01
ORD-026818,1987.8,1797.66,31.33
ORD-079148,673.32,673.32,14.41
ORD-007018,184.67,172.0,11.18
ORD-021374,262.9,262.9,53.15
ORD-005931,1151.82,818.72,29.46
ORD-007740,391.62,391.62,44.46
ORD-076060,301.59,200.42,34.96
ORD-060600,1144.84,1144.84,30.5
ORD-003718,682.74,682.74,13.17
ORD-073743,278.76,278.76,43.97
ORD-044517,2592.8,2592.8,24.21
ORD-035825,1395.9,1232.5,38.51
ORD-026615,321.64,321.64,56.02
ORD-061361,610.98,610.98,31.37
ORD-002239,537.23,537.23,17.53
ORD-046026,397.78,397.78,29.8
ORD-042688,1258.25,1258.25,30.91
ORD-009280,998.94,998.94,23.87
ORD-051656,276.28,276.28,57.05
ORD-008974,2030.7,2030.7,32.98
ORD-019004,275.14,171.33,35.72
ORD-051140,1271.88,1006.36,33.83
ORD-061418,1116.45,1116.45,20.26
ORD-012002,776.58,776.58,26.92
ORD-046856,775.08,775.08,16.19
ORD-001311,331.54,250.46,11.44
ORD-050077,1931.12,1931.12,33.28
ORD-004896,608.28,608.28,26.31
ORD-014217,317.84,317.84,45.93
ORD-045880,322.01,242.6,15.35
ORD-023377,1125.06,1125.06,13.01
ORD-002343,1236.18,1236.18,29.06
ORD-056610,504.85,504.85,10.35
ORD-066275,1123.8,1123.8,28.46
ORD-045226,558.04,558.04,15.41
ORD-054464,914.7,797.53,46.79
ORD-047914,727.8,727.8,37.25
ORD-075628,237.48,237.48,27.48
ORD-028640,3045.66,3045.66,27.7
ORD-010882,1459.12,1459.12,37.7
ORD-075171,94.79,60.77,42.37
ORD-046679,119.11,119.11,35.38
ORD-070902,681.06,681.06,6.61
ORD-039038,1023.54,1023.54,31.79
ORD-049198,1027.4,924.72,49.13
ORD-006108,1046.9,792.41,20.44
ORD-022126,227.53,227.53,24.09
ORD-054152,255.36,222.87,30.7
ORD-050232,2330.22,2330.22,18.25
ORD-004539,1250.04,1250.04,33.82
ORD-002050,1568.1,955.77,5.2
ORD-030639,1103.68,788.46,36.1
ORD-017435,1223.4,1223.4,26.76
ORD-059772,426.2,265.88,15.93
ORD-026298,485.72,485.72,25.8
ORD-012289,832.44,832.44,41.37
ORD-021651,730.7,593.78,35.09
ORD-018061,717.12,717.12,42.4
ORD-015364,748.83,748.83,5.78
ORD-056430,584.26,468.86,55.59
ORD-063571,1725.72,1725.72,40.67
ORD-005327,214.62,214.62,44.48
ORD-056872,445.46,445.46,14.76
ORD-035058,390.57,390.57,5.79
ORD-038275,1577.82,1037.81,21.39
ORD-063767,618.55,618.55,54.51
ORD-065386,150.12,113.32,29.24
ORD-061495,825.8,641.21,36.26
ORD-066782,1673.22,1347.78,13.64
ORD-072243,1241.56,1241.56,53.47
ORD-013530,1171.8,1171.8,10.81
ORD-016952,1468.32,1468.32,14.73
ORD-040232,343.86,214.45,50.1
ORD-053654,841.68,786.59,6.68
ORD-042794,246.71,246.71,47.91
ORD-005254,996.84,996.84,52.65
ORD-068964,208.98,156.49,46.67
ORD-062620,976.16,976.16,30.38
ORD-003223,234.76,234.76,17.61
ORD-002119,1036.08,1036.08,7.59
ORD-047458,1185.5,1185.5,57.29
ORD-060120,621.04,621.04,24.61
ORD-037862,191.15,180.22,18.32
ORD-022996,166.35,166.35,43.92
ORD-053552,346.54,346.54,24.64
ORD-060346,501.7,501.7,15.54
ORD-047266,877.41,644.71,36.99
ORD-015023,298.64,298.64,13.97
ORD-021383,489.98,489.98,11.2
ORD-026506,274.92,274.92,28.0
ORD-046739,522.75,522.75,45.88
ORD-036801,380.52,321.33,58.31
ORD-046135,253.06,215.36,11.11
ORD-064129,104.55,104.55,18.43
ORD-076792,99.21,99.21,5.3
ORD-036983,479.9,479.9,23.37
ORD-053746,292.36,292.36,38.3
ORD-041489,757.55,757.55,58.31
ORD-015861,865.78,865.78,34.81
ORD-043037,1631.16,1631.16,46.4
ORD-046570,258.31,258.31,14.11
ORD-060021,263.2,263.2,28.44
